location_id,time_id,reports_mentioning_district_count,food_nutrition_report_count
SO_CAYNABO,202405,3,2
SO_CAYNABO,202406,1,0
SO_CAYNABO,202407,2,0
SO_CAYNABO,202408,0,0
SO_CAYNABO,202409,1,1
SO_CAYNABO,202410,0,0
SO_CAYNABO,202411,2,1
SO_CAYNABO,202412,1,1
SO_CEEL_AFWEIN,202401,0,0
SO_CEEL_AFWEIN,202402,0,0
SO_CEEL_AFWEIN,202403,0,0
SO_CEEL_AFWEIN,202404,0,0
SO_CEEL_AFWEIN,202405,1,0
SO_CEEL_AFWEIN,202406,1,0
SO_CEEL_AFWEIN,202407,2,0
SO_CEEL_AFWEIN,202408,0,0
SO_CEEL_AFWEIN,202409,0,0
SO_CEEL_AFWEIN,202410,0,0
SO_CEEL_AFWEIN,202411,0,0
SO_CEEL_AFWEIN,202412,1,1
SO_CEEL_BARDE,202401,0,0
SO_CEEL_BARDE,202402,0,0
SO_CEEL_BARDE,202403,0,0
SO_CEEL_BARDE,202404,0,0
SO_CEEL_BARDE,202405,0,0
SO_CEEL_BARDE,202406,0,0
SO_CEEL_BARDE,202407,0,0
SO_CEEL_BARDE,202408,0,0
SO_CEEL_BARDE,202409,0,0
SO_CEEL_BARDE,202410,0,0
SO_CEEL_BARDE,202411,1,0
SO_CEEL_BARDE,202412,1,1
SO_CEEL_BUUR,202401,0,0
SO_CEEL_BUUR,202402,0,0
SO_CEEL_BUUR,202403,0,0
SO_CEEL_BUUR,202404,0,0
SO_CEEL_BUUR,202405,0,0
SO_CEEL_BUUR,202406,0,0
SO_CEEL_BUUR,202407,0,0
SO_CEEL_BUUR,202408,0,0
SO_CEEL_BUUR,202409,0,0
SO_CEEL_BUUR,202410,1,0
SO_CEEL_BUUR,202411,0,0
SO_CEEL_BUUR,202412,0,0
SO_CEEL_DHEER,202401,0,0
SO_CEEL_DHEER,202402,0,0
SO_CEEL_DHEER,202403,1,1
SO_CEEL_DHEER,202404,4,3
SO_CEEL_DHEER,202405,1,1
SO_CEEL_DHEER,202406,0,0
SO_CEEL_DHEER,202407,0,0
SO_CEEL_DHEER,202408,0,0
SO_CEEL_DHEER,202409,0,0
SO_CEEL_DHEER,202410,0,0
SO_CEEL_DHEER,202411,0,0
SO_CEEL_DHEER,202412,0,0
SO_CEEL_WAAQ,202401,1,1
SO_CEEL_WAAQ,202402,0,0
SO_CEEL_WAAQ,202403,1,1
SO_CEEL_WAAQ,202404,0,0
SO_CEEL_WAAQ,202405,0,0
SO_CEEL_WAAQ,202406,0,0
SO_CEEL_WAAQ,202407,3,0
SO_CEEL_WAAQ,202408,1,1
SO_CEEL_WAAQ,202409,0,0
SO_CEEL_WAAQ,202410,0,0
SO_CEEL_WAAQ,202411,2,1
SO_CEEL_WAAQ,202412,1,0
SO_CEERIGAABO,202401,2,1
SO_CEERIGAABO,202402,1,1
SO_CEERIGAABO,202403,4,3
SO_CEERIGAABO,202404,1,0
SO_CEERIGAABO,202405,2,1
SO_CEERIGAABO,202406,1,1
SO_CEERIGAABO,202407,2,0
SO_CEERIGAABO,202408,2,0
SO_CEERIGAABO,202409,0,0
SO_CEERIGAABO,202410,2,1
SO_CEERIGAABO,202411,1,0
SO_CEERIGAABO,202412,5,3
SO_DHUUSAMAREEB,202401,0,0
SO_DHUUSAMAREEB,202402,1,1
SO_DHUUSAMAREEB,202403,1,1
SO_DHUUSAMAREEB,202404,2,1
SO_DHUUSAMAREEB,202405,0,0
SO_DHUUSAMAREEB,202406,1,1
SO_DHUUSAMAREEB,202407,0,0
SO_DHUUSAMAREEB,202408,4,4
SO_DHUUSAMAREEB,202409,3,3
SO_DHUUSAMAREEB,202410,5,4
SO_DHUUSAMAREEB,202411,5,5
SO_DHUUSAMAREEB,202412,3,3
SO_DIINSOOR,202401,0,0
SO_DIINSOOR,202402,0,0
SO_DIINSOOR,202403,2,1
SO_DIINSOOR,202404,1,0
SO_DIINSOOR,202405,0,0
SO_DIINSOOR,202406,0,0
SO_DIINSOOR,202407,1,0
SO_DIINSOOR,202408,0,0
SO_DIINSOOR,202409,2,0
SO_DIINSOOR,202410,0,0
SO_DIINSOOR,202411,1,0
SO_DIINSOOR,202412,1,1
SO_DOOLOW,202401,3,3
SO_DOOLOW,202402,1,0
SO_DOOLOW,202403,5,3
SO_DOOLOW,202404,2,2
SO_DOOLOW,202405,8,5
SO_DOOLOW,202406,5,2
SO_DOOLOW,202407,11,4
SO_DOOLOW,202408,7,5
SO_DOOLOW,202409,4,3
SO_DOOLOW,202410,8,5
SO_DOOLOW,202411,6,5
SO_DOOLOW,202412,4,3
SO_EYL,202401,0,0
SO_EYL,202402,1,0
SO_EYL,202403,1,1
SO_EYL,202404,2,0
SO_EYL,202405,1,0
SO_EYL,202406,0,0
SO_EYL,202407,1,0
SO_EYL,202408,1,0
SO_EYL,202409,3,1
SO_EYL,202410,2,1
SO_EYL,202411,3,1
SO_EYL,202412,4,2
SO_GAALKACYO,202401,6,2
SO_GAALKACYO,202402,4,4
SO_GAALKACYO,202403,2,1
SO_GAALKACYO,202404,9,5
SO_GAALKACYO,202405,9,6
SO_GAALKACYO,202406,13,10
SO_GAALKACYO,202407,7,3
SO_GAALKACYO,202408,4,4
SO_GAALKACYO,202409,7,3
SO_GAALKACYO,202410,7,6
SO_GAALKACYO,202411,7,5
SO_GAALKACYO,202412,8,8
SO_GABILEY,202401,0,0
SO_GABILEY,202402,1,1
SO_GABILEY,202403,2,0
SO_GABILEY,202404,2,1
SO_GABILEY,202405,1,1
SO_GABILEY,202406,2,2
SO_GABILEY,202407,1,1
SO_GABILEY,202408,0,0
SO_GABILEY,202409,0,0
SO_GABILEY,202410,2,1
SO_GABILEY,202411,0,0
SO_GABILEY,202412,1,0
SO_GARBAHAARAY,202401,1,0
SO_GARBAHAARAY,202402,0,0
SO_GARBAHAARAY,202403,1,1
SO_GARBAHAARAY,202404,3,2
SO_GARBAHAARAY,202405,1,1
SO_GARBAHAARAY,202406,1,0
SO_GARBAHAARAY,202407,1,1
SO_GARBAHAARAY,202408,0,0
SO_GARBAHAARAY,202409,0,0
SO_GARBAHAARAY,202410,3,0
SO_GARBAHAARAY,202411,1,0
SO_GARBAHAARAY,202412,0,0
SO_GAROOWE,202401,2,1
SO_GAROOWE,202402,6,3
SO_GAROOWE,202403,4,2
SO_GAROOWE,202404,8,2
SO_GAROOWE,202405,9,4
SO_GAROOWE,202406,8,7
SO_GAROOWE,202407,6,3
SO_GAROOWE,202408,6,5
SO_GAROOWE,202409,7,4
SO_GAROOWE,202410,9,7
SO_GAROOWE,202411,4,4
SO_GAROOWE,202412,6,6
SO_GOLDOGOB,202401,0,0
SO_GOLDOGOB,202402,1,1
SO_GOLDOGOB,202403,1,1
SO_GOLDOGOB,202404,4,3
SO_GOLDOGOB,202405,1,0
SO_GOLDOGOB,202406,0,0
SO_GOLDOGOB,202407,4,0
SO_GOLDOGOB,202408,4,3
SO_GOLDOGOB,202409,2,1
SO_GOLDOGOB,202410,1,1
SO_GOLDOGOB,202411,0,0
SO_GOLDOGOB,202412,2,2
SO_HARGEYSA,202401,5,2
SO_HARGEYSA,202402,8,3
SO_HARGEYSA,202403,4,1
SO_HARGEYSA,202404,7,3
SO_HARGEYSA,202405,0,0
SO_HARGEYSA,202406,6,3
SO_HARGEYSA,202407,4,1
SO_HARGEYSA,202408,2,1
SO_HARGEYSA,202409,2,2
SO_HARGEYSA,202410,3,2
SO_HARGEYSA,202411,1,0
SO_HARGEYSA,202412,3,1
SO_HOBYO,202401,1,1
SO_HOBYO,202402,0,0
SO_HOBYO,202403,3,1
SO_HOBYO,202404,2,1
SO_HOBYO,202405,1,1
SO_HOBYO,202406,0,0
SO_HOBYO,202407,0,0
SO_HOBYO,202408,3,1
SO_HOBYO,202409,0,0
SO_HOBYO,202410,4,4
SO_HOBYO,202411,5,5
SO_HOBYO,202412,3,3
SO_ISKUSHUBAN,202401,0,0
SO_ISKUSHUBAN,202402,0,0
SO_ISKUSHUBAN,202403,0,0
SO_ISKUSHUBAN,202404,0,0
SO_ISKUSHUBAN,202405,1,0
SO_ISKUSHUBAN,202406,0,0
SO_ISKUSHUBAN,202407,0,0
SO_ISKUSHUBAN,202408,0,0
SO_ISKUSHUBAN,202409,0,0
SO_ISKUSHUBAN,202410,0,0
SO_ISKUSHUBAN,202411,1,0
SO_ISKUSHUBAN,202412,0,0
SO_JALALAQSI,202401,2,1
SO_JALALAQSI,202402,4,1
SO_JALALAQSI,202403,3,2
SO_JALALAQSI,202404,3,2
SO_JALALAQSI,202405,1,1
SO_JALALAQSI,202406,2,2
SO_JALALAQSI,202407,1,0
SO_JALALAQSI,202408,1,0
SO_JALALAQSI,202409,1,0
SO_JALALAQSI,202410,0,0
SO_JALALAQSI,202411,2,1
SO_JALALAQSI,202412,2,0
SO_JAMAAME,202401,4,1
SO_JAMAAME,202402,1,1
SO_JAMAAME,202403,1,0
SO_JAMAAME,202404,5,2
SO_JAMAAME,202405,6,3
SO_JAMAAME,202406,1,0
SO_JAMAAME,202407,5,3
SO_JAMAAME,202408,4,4
SO_JAMAAME,202409,2,2
SO_JAMAAME,202410,5,5
SO_JAMAAME,202411,4,4
SO_JAMAAME,202412,4,4
SO_JARIIBAN,202401,1,1
SO_JARIIBAN,202402,0,0
SO_JARIIBAN,202403,0,0
SO_JARIIBAN,202404,0,0
SO_JARIIBAN,202405,3,3
SO_JARIIBAN,202406,2,2
SO_JARIIBAN,202407,1,0
SO_JARIIBAN,202408,2,2
SO_JARIIBAN,202409,0,0
SO_JARIIBAN,202410,0,0
SO_JARIIBAN,202411,0,0
SO_JARIIBAN,202412,0,0
SO_JILIB,202401,2,1
SO_JILIB,202402,0,0
SO_JILIB,202403,0,0
SO_JILIB,202404,1,0
SO_JILIB,202405,1,1
SO_JILIB,202406,2,2
SO_JILIB,202407,1,0
SO_JILIB,202408,0,0
SO_JILIB,202409,0,0
SO_JILIB,202410,0,0
SO_JILIB,202411,1,0
SO_JILIB,202412,2,0
SO_JOWHAR,202401,7,2
SO_JOWHAR,202402,8,3
SO_JOWHAR,202403,2,2
SO_JOWHAR,202404,11,4
SO_JOWHAR,202405,13,7
SO_JOWHAR,202406,12,8
SO_JOWHAR,202407,9,4
SO_JOWHAR,202408,10,5
SO_JOWHAR,202409,6,3
SO_JOWHAR,202410,11,8
SO_JOWHAR,202411,12,7
SO_JOWHAR,202412,11,7
SO_KISMAAYO,202401,10,4
SO_KISMAAYO,202402,9,4
SO_KISMAAYO,202403,5,4
SO_KISMAAYO,202404,13,4
SO_KISMAAYO,202405,10,3
SO_KISMAAYO,202406,11,6
SO_KISMAAYO,202407,16,3
SO_KISMAAYO,202408,14,11
