location_id,time_id,wheatflour_price_usd,wheatflour_trend_log,wheatflour_pewi_score,rice_price_usd,rice_trend_log,rice_pewi_score,sugar_price_usd,sugar_trend_log,sugar_pewi_score,oil_price_usd,oil_trend_log,oil_pewi_score,commodities_tracked_count,market_anomaly_mean,market_anomaly_max,market_stress_count
SO_RAB_DHUURE,202410,1.2336,0.03162318843051218,,1.4504,0.008168962007385316,,1.4,0.05106775591348989,,2.3504,0.009146535535271894,,0,,,0
SO_RAB_DHUURE,202411,1.1867,-0.03876037813797159,,1.3333,-0.08418230831922852,,1.3733,-0.01925563406711378,,2.12,-0.1031694377535547,,0,,,0
SO_RAB_DHUURE,202412,1.0989,-0.07686666621821511,,1.2682,-0.05005849985548147,,1.3218,-0.03822215849988364,,2.1,-0.009478743954543845,,0,,,0
SO_SAAKOW,202401,,,,,,,,,,,,,0,,,0
SO_SAAKOW,202402,,,,,,,,,,,,,0,,,0
SO_SAAKOW,202403,,,,,,,,,,,,,0,,,0
SO_SAAKOW,202404,,,,,,,,,,,,,0,,,0
SO_SAAKOW,202405,,,,,,,,,,,,,0,,,0
SO_SAAKOW,202406,,,,,,,,,,,,,0,,,0
SO_SAAKOW,202407,,,,,,,,,,,,,0,,,0
SO_SAAKOW,202408,,,,,,,,,,,,,0,,,0
SO_SAAKOW,202409,,,,,,,,,,,,,0,,,0
SO_SAAKOW,202410,,,,,,,,,,,,,0,,,0
SO_SAAKOW,202411,,,,,,,,,,,,,0,,,0
SO_SAAKOW,202412,,,,,,,,,,,,,0,,,0
SO_SABLALE,202401,,,,,,,,,,,,,0,,,0
SO_SABLALE,202402,,,,,,,,,,,,,0,,,0
SO_SABLALE,202403,,,,,,,,,,,,,0,,,0
SO_SABLALE,202404,,,,,,,,,,,,,0,,,0
SO_SABLALE,202405,,,,,,,,,,,,,0,,,0
SO_SABLALE,202406,,,,,,,,,,,,,0,,,0
SO_SABLALE,202407,,,,,,,,,,,,,0,,,0
SO_SABLALE,202408,,,,,,,,,,,,,0,,,0
SO_SABLALE,202409,,,,,,,,,,,,,0,,,0
SO_SABLALE,202410,,,,,,,,,,,,,0,,,0
SO_SABLALE,202411,,,,,,,,,,,,,0,,,0
SO_SABLALE,202412,,,,,,,,,,,,,0,,,0
SO_SHEEKH,202401,,,,,,,,,,,,,0,,,0
SO_SHEEKH,202402,,,,,,,,,,,,,0,,,0
SO_SHEEKH,202403,,,,,,,,,,,,,0,,,0
SO_SHEEKH,202404,,,,,,,,,,,,,0,,,0
SO_SHEEKH,202405,,,,,,,,,,,,,0,,,0
SO_SHEEKH,202406,,,,,,,,,,,,,0,,,0
SO_SHEEKH,202407,,,,,,,,,,,,,0,,,0
SO_SHEEKH,202408,,,,,,,,,,,,,0,,,0
SO_SHEEKH,202409,,,,,,,,,,,,,0,,,0
SO_SHEEKH,202410,,,,,,,,,,,,,0,,,0
SO_SHEEKH,202411,,,,,,,,,,,,,0,,,0
SO_SHEEKH,202412,,,,,,,,,,,,,0,,,0
SO_TALEEX,202401,1.0,,,0.7,,,1.0452,,,1.6452,,,0,,,0
SO_TALEEX,202402,0.9379,-0.06411194546724429,,0.8483,0.19215401177028452,,1.1724,0.11484467519028012,,1.6,-0.027858328128396337,,0,,,0
SO_TALEEX,202403,0.7984,-0.16103360851763854,,0.8097,-0.046570538121620486,,1.0871,-0.07553932962678281,,1.7129,0.06818421127606661,,0,,,0
SO_TALEEX,202404,0.7767,-0.027555549571652627,,0.81,0.00037043897441588203,,1.0467,-0.037871242349116555,,1.6333,-0.04758533244484575,,0,,,0
SO_TALEEX,202405,0.8,0.029557552242325758,,0.9468,0.15605362997334432,,1.0839,0.034923289960866216,,1.7694,0.08003799799019207,,0,,,0
SO_TALEEX,202406,0.8467,0.05673471298030419,,0.93,-0.017903291492527167,,1.2167,0.115576627971699,,2.01,0.1274942160038357,,0,,,0
SO_TALEEX,202407,1.0,0.16640883833390552,,0.9167,-0.0144043211795718,,1.2,-0.013820719017311661,,2.0333,0.011525366863174735,,0,,,0
SO_TALEEX,202408,1.2963,0.2595140526238601,,1.0,0.08697501401440717,,1.5,0.2231435513142098,,2.5481,0.22568789447345328,,0,,,0
SO_TALEEX,202409,0.9655,-0.29462322973742805,,0.9034,-0.10158985576163329,,1.2103,-0.21459684534574336,,2.3345,-0.08755024797875766,,0,,,0
SO_TALEEX,202410,0.716,-0.29896593490792356,,0.8,-0.12155369555257642,,1.0,-0.19086826276242103,,2.272,-0.027137234569949764,,0,,,0
SO_TALEEX,202411,0.7683,0.07050011491294367,,0.8467,0.05673471298030419,,1.0233,0.023032699110572784,,2.3,0.012248622076199034,,0,,,0
SO_TALEEX,202412,0.7,-0.09309994683018463,,0.8,-0.05673471298030419,,1.0,-0.023032699110572784,,2.2841,-0.006937049262652706,,0,,,0
SO_TIYEEGLOW,202401,,,,,,,,,,,,,0,,,0
SO_TIYEEGLOW,202402,,,,,,,,,,,,,0,,,0
SO_TIYEEGLOW,202403,,,,,,,,,,,,,0,,,0
SO_TIYEEGLOW,202404,,,,,,,,,,,,,0,,,0
SO_TIYEEGLOW,202405,,,,,,,,,,,,,0,,,0
SO_TIYEEGLOW,202406,,,,,,,,,,,,,0,,,0
SO_TIYEEGLOW,202407,,,,,,,,,,,,,0,,,0
SO_TIYEEGLOW,202408,,,,,,,,,,,,,0,,,0
SO_TIYEEGLOW,202409,,,,,,,,,,,,,0,,,0
SO_TIYEEGLOW,202410,,,,,,,,,,,,,0,,,0
SO_TIYEEGLOW,202411,,,,,,,,,,,,,0,,,0
SO_TIYEEGLOW,202412,,,,,,,,,,,,,0,,,0
SO_WAJID,202401,,,,,,,,,,,,,0,,,0
SO_WAJID,202402,,,,,,,,,,,,,0,,,0
SO_WAJID,202403,,,,,,,,,,,,,0,,,0
SO_WAJID,202404,,,,,,,,,,,,,0,,,0
SO_WAJID,202405,,,,,,,,,,,,,0,,,0
SO_WAJID,202406,,,,,,,,,,,,,0,,,0
SO_WAJID,202407,,,,,,,,,,,,,0,,,0
SO_WAJID,202408,,,,,,,,,,,,,0,,,0
SO_WAJID,202409,,,,,,,,,,,,,0,,,0
SO_WAJID,202410,,,,,,,,,,,,,0,,,0
SO_WAJID,202411,,,,,,,,,,,,,0,,,0
SO_WAJID,202412,,,,,,,,,,,,,0,,,0
SO_WANLA_WEYN,202401,,,,,,,,,,,,,0,,,0
SO_WANLA_WEYN,202402,,,,,,,,,,,,,0,,,0
SO_WANLA_WEYN,202403,,,,,,,,,,,,,0,,,0
SO_WANLA_WEYN,202404,,,,,,,,,,,,,0,,,0
SO_WANLA_WEYN,202405,,,,,,,,,,,,,0,,,0
SO_WANLA_WEYN,202406,,,,,,,,,,,,,0,,,0
SO_WANLA_WEYN,202407,,,,,,,,,,,,,0,,,0
SO_WANLA_WEYN,202408,,,,,,,,,,,,,0,,,0
SO_WANLA_WEYN,202409,,,,,,,,,,,,,0,,,0
SO_WANLA_WEYN,202410,,,,,,,,,,,,,0,,,0
SO_WANLA_WEYN,202411,,,,,,,,,,,,,0,,,0
SO_WANLA_WEYN,202412,,,,,,,,,,,,,0,,,0
SO_XARARDHEERE,202401,,,,,,,,,,,,,0,,,0
SO_XARARDHEERE,202402,,,,,,,,,,,,,0,,,0
SO_XARARDHEERE,202403,,,,,,,,,,,,,0,,,0
SO_XARARDHEERE,202404,,,,,,,,,,,,,0,,,0
SO_XARARDHEERE,202405,,,,,,,,,,,,,0,,,0
SO_XARARDHEERE,202406,,,,,,,,,,,,,0,,,0
SO_XARARDHEERE,202407,,,,,,,,,,,,,0,,,0
SO_XARARDHEERE,202408,,,,,,,,,,,,,0,,,0
SO_XARARDHEERE,202409,,,,,,,,,,,,,0,,,0
SO_XARARDHEERE,202410,,,,,,,,,,,,,0,,,0
SO_XARARDHEERE,202411,,,,,,,,,,,,,0,,,0
SO_XARARDHEERE,202412,,,,,,,,,,,,,0,,,0
SO_XUDUN,202401,0.8574,,,0.8048,,,0.7,,,1.7226,,,0,,,0
SO_XUDUN,202402,0.9,0.04849020916043398,,0.8762,0.08500057603432337,,0.9966,0.35326915080389965,,1.7621,0.022671502219611672,,0,,,0
SO_XUDUN,202403,0.8274,-0.08410650929699962,,0.8323,-0.05140142262774858,,1.0774,0.07795652439912906,,1.7548,-0.004151389282626039,,0,,,0
SO_XUDUN,202404,0.8467,0.02305818662092038,,0.8467,0.01715348789618204,,1.0,-0.07455073126429625,,1.5233,-0.1414758561494034,,0,,,0
SO_XUDUN,202405,0.9452,0.11005010466452128,,0.9613,0.12694009442353898,,1.0,0.0,,1.5226,-0.00045963427054329653,,0,,,0
SO_XUDUN,202406,0.93,-0.016211959165451137,,1.1233,0.15573952557575302,,1.0,0.0,,1.5,-0.014954291781810736,,0,,,0
SO_XUDUN,202407,1.0,0.07257069283483537,,1.0667,-0.051701011016086415,,1.0,0.0,,1.5,0.0,,0,,,0
SO_XUDUN,202408,1.0,0.0,,1.2,0.11775178614465452,,1.0,0.0,,1.5,0.0,,0,,,0
SO_XUDUN,202409,1.0,0.0,,1.0552,-0.1285912343729869,,1.0966,0.09221448398781106,,1.3069,-0.13780718748731124,,0,,,0
SO_XUDUN,202410,1.0,0.0,,1.0,-0.05373032242096771,,1.144,0.04231640896979501,,1.296,-0.008375322690770182,,0,,,0
SO_XUDUN,202411,1.0,0.0,,1.0,0.0,,1.2,0.04779066383634853,,1.54,0.17249981849545487,,0,,,0
SO_XUDUN,202412,1.0,0.0,,1.0,0.0,,1.1364,-0.05445618579605871,,1.2318,-0.22330590215473198,,0,,,0
SO_XUDUR,202401,0.9426,,-0.534,0.9819,,-0.3995,0.85,,0.0,2.0677,,1.6766,4,0.186,1.677,1
SO_XUDUR,202402,0.9393,-0.0035070974891607334,-0.5501,0.9614,-0.021098914715384158,-0.4083,1.1517,0.30375804119049954,0.0,2.0,-0.033289697864641865,1.3475,4,0.097,1.348,1
SO_XUDUR,202403,1.0645,0.12512556733306443,1.2796,0.9639,0.0025969993300620914,-0.4261,1.2903,0.11363563778293867,0.0,2.0,0.0,1.1853,4,0.51,1.28,2
SO_XUDUR,202404,0.9477,-0.11622248785738498,-0.5546,1.1167,0.14714563166182398,0.0756,1.246,-0.0349363291104019,0.0,1.9333,-0.0339187932036259,0.6731,4,0.049,0.673,0
SO_XUDUR,202405,0.88,-0.07411608900389702,-2.1389,1.0,-0.11037790746960939,-0.548,1.1871,-0.04842506228791013,-0.1609,1.8387,-0.05016958717866071,0.068,4,-0.695,0.068,0
SO_XUDUR,202406,0.8613,-0.021479031677124255,-1.9685,0.9627,-0.038013442198216174,-0.7308,1.1813,-0.004897831105014072,0.215,2.0,0.08408838038228661,0.1912,4,-0.573,0.215,0
SO_XUDUR,202407,0.76,-0.12512444251475116,-3.2554,0.91,-0.056297237273025116,-0.8942,1.0467,-0.12097316909363616,-1.6774,2.0,0.0,0.4697,4,-1.339,0.47,0
SO_XUDUR,202408,0.6904,-0.09604729351115854,-3.3019,0.8504,-0.06773777248315753,-1.0794,1.0104,-0.03529606582455677,-1.6004,1.8519,-0.07693504147412233,0.2361,4,-1.436,0.236,0
SO_XUDUR,202409,0.7283,0.05344191145465116,-2.3882,0.8786,0.03262290451394101,-0.9674,1.0579,0.04593951895644762,-0.8503,1.9448,0.04894700493395365,0.3218,4,-0.971,0.322,0
SO_XUDUR,202410,0.72,-0.011461839213768421,-2.1498,0.8,-0.0937180038737519,-1.2382,1.12,0.05704287429641138,-0.2897,2.0,0.02798803654016868,1.0287,4,-0.662,1.029,1
SO_XUDUR,202411,0.76,0.0540672212702758,-1.873,0.8,0.0,-1.1927,1.12,0.0,-1.3911,2.0,0.0,1.0795,4,-0.844,1.08,1
SO_XUDUR,202412,0.8055,0.0581447693366523,-1.4516,0.8,0.0,-1.1454,1.12,0.0,0.778,2.0,0.0,0.6977,4,-0.28,0.778,0
SO_ZEYLAC,202401,,,,,,,,,,,,,0,,,0
SO_ZEYLAC,202402,,,,,,,,,,,,,0,,,0
SO_ZEYLAC,202403,,,,,,,,,,,,,0,,,0
SO_ZEYLAC,202404,,,,,,,,,,,,,0,,,0
SO_ZEYLAC,202405,,,,,,,,,,,,,0,,,0
SO_ZEYLAC,202406,,,,,,,,,,,,,0,,,0
SO_ZEYLAC,202407,,,,,,,,,,,,,0,,,0
SO_ZEYLAC,202408,,,,,,,,,,,,,0,,,0
SO_ZEYLAC,202409,,,,,,,,,,,,,0,,,0
SO_ZEYLAC,202410,,,,,,,,,,,,,0,,,0
SO_ZEYLAC,202411,,,,,,,,,,,,,0,,,0
SO_ZEYLAC,202412,,,,,,,,,,,,,0,,,0
